name,LION
PE(P-21:3/25:2),LION:0062267
PE(P-21:3/25:3),LION:0062268
PE(P-21:3/25:4),LION:0062289
PE(P-21:3/25:5),LION:0062290
PE(P-21:3/25:6),LION:0062291
PE(P-21:3/25:7),LION:0062292
PE(P-21:3/26:0),LION:0062293
PE(P-21:3/26:1),LION:0062294
PE(P-21:3/26:2),LION:0062295
PE(P-21:3/26:3),LION:0062296
PE(P-21:3/26:4),LION:0062314
PE(P-21:3/26:5),LION:0062315
PE(P-21:3/26:6),LION:0062316
PE(P-21:3/26:7),LION:0062317
PE(P-21:4/21:4),LION:0062318
PE(P-21:4/22:0),LION:0062319
PE(P-21:4/22:1),LION:0062320
PE(P-21:4/22:2),LION:0062321
PE(P-21:4/22:3),LION:0062322
PE(P-21:4/22:4),LION:0062323
PE(P-21:4/22:5),LION:0062355
PE(P-21:4/22:6),LION:0062356
PE(P-21:4/23:0),LION:0062357
PE(P-21:4/23:1),LION:0062358
PE(P-21:4/23:2),LION:0062359
PE(P-21:4/23:3),LION:0062376
PE(P-21:4/23:4),LION:0062377
PE(P-21:4/23:5),LION:0062392
PE(P-21:4/24:0),LION:0062393
PE(P-21:4/24:1),LION:0062394
PE(P-21:4/24:2),LION:0062395
PE(P-21:4/24:3),LION:0062396
PE(P-21:4/24:4),LION:0062411
PE(P-21:4/24:5),LION:0062412
PE(P-21:4/24:6),LION:0062413
PE(P-21:4/25:0),LION:0062414
PE(P-21:4/25:1),LION:0062415
PE(P-21:4/25:2),LION:0062416
PE(P-21:4/25:3),LION:0062426
PE(P-21:4/25:4),LION:0062427
PE(P-21:4/25:5),LION:0062435
PE(P-21:4/25:6),LION:0062447
PE(P-21:4/25:7),LION:0062453
PE(P-21:4/26:0),LION:0062470
PE(P-21:4/26:1),LION:0062473
PE(P-21:4/26:2),LION:0062478
PE(P-21:4/26:3),LION:0062484
PE(P-21:4/26:4),LION:0062485
PE(P-21:4/26:5),LION:0062488
PE(P-21:4/26:6),LION:0062497
PE(P-21:4/26:7),LION:0062498
PE(P-22:0/22:1),LION:0062518
PE(P-22:0/23:0),LION:0062519
PE(P-22:0/23:1),LION:0062530
PE(P-22:0/23:2),LION:0062531
PE(P-22:0/23:3),LION:0062532
PE(P-22:0/23:4),LION:0062560
PE(P-22:0/23:5),LION:0062583
PE(P-22:0/24:1),LION:0062584
PE(P-22:0/24:2),LION:0062585
PE(P-22:0/24:3),LION:0062596
PE(P-22:0/24:4),LION:0062597
PE(P-22:0/24:5),LION:0062607
PE(P-22:0/25:0),LION:0062616
PE(P-22:0/25:1),LION:0062625
PE(P-22:0/25:2),LION:0062626
PE(P-22:0/25:3),LION:0062627
PE(P-22:0/25:4),LION:0062634
PE(P-22:0/25:5),LION:0062640
PE(P-22:0/25:6),LION:0062659
PE(P-22:0/25:7),LION:0062660
PE(P-22:0/26:1),LION:0062664
PE(P-22:0/26:2),LION:0062665
PE(P-22:0/26:3),LION:0062669
PE(P-22:0/26:4),LION:0062672
PE(P-22:0/26:5),LION:0062673
PE(P-22:0/26:7),LION:0062676
PE(P-22:1/22:4),LION:0062679
PE(P-22:1/23:0),LION:0062684
PE(P-22:1/23:1),LION:0062685
PE(P-22:1/23:2),LION:0062686
PE(P-22:1/23:3),LION:0062687
PE(P-22:1/23:4),LION:0062688
PE(P-22:1/23:5),LION:0062693
PE(P-22:1/24:1),LION:0062694
PE(P-22:1/24:2),LION:0062696
PE(P-22:1/24:3),LION:0062698
PE(P-22:1/24:4),LION:0062699
PE(P-22:1/25:0),LION:0062700
PE(P-22:1/25:1),LION:0062701
PE(P-22:1/25:2),LION:0062716
PE(P-22:1/25:3),LION:0062717
PE(P-22:1/25:4),LION:0062718
PE(P-22:1/25:5),LION:0062733
PE(P-22:1/25:6),LION:0062734
PE(P-22:1/25:7),LION:0062746
PE(P-22:1/26:1),LION:0062747
PE(P-22:1/26:2),LION:0062759
PE(P-22:1/26:3),LION:0062760
PE(P-22:1/26:4),LION:0062761
PE(P-22:1/26:7),LION:0062762
PE(P-22:2/22:3),LION:0062763
PE(P-22:2/22:4),LION:0062773
PE(P-22:2/23:0),LION:0062782
PE(P-22:2/23:1),LION:0062783
PE(P-22:2/23:2),LION:0062784
PE(P-22:2/23:3),LION:0062791
PE(P-22:2/23:4),LION:0062797
PE(P-22:2/23:5),LION:0062815
PE(P-22:2/24:1),LION:0062816
PE(P-22:2/24:2),LION:0062817
PE(P-22:2/24:3),LION:0062823
PE(P-22:2/24:4),LION:0062824
PE(P-22:2/25:0),LION:0062830
PE(P-22:2/25:1),LION:0062831
PE(P-22:2/25:2),LION:0062834
PE(P-22:2/25:3),LION:0062835
PE(P-22:2/25:4),LION:0062836
PE(P-22:2/25:5),LION:0062837
PE(P-22:2/25:6),LION:0062842
PE(P-22:2/25:7),LION:0062843
PE(P-22:2/26:1),LION:0062847
PE(P-22:2/26:2),LION:0062848
PE(P-22:2/26:3),LION:0062852
PE(P-22:2/26:4),LION:0062855
PE(P-22:2/26:7),LION:0062856
PE(P-22:3/22:3),LION:0062857
PE(P-22:3/22:4),LION:0062858
PE(P-22:3/23:0),LION:0062859
PE(P-22:3/23:1),LION:0062860
PE(P-22:3/23:2),LION:0062861
PE(P-22:3/23:3),LION:0062862
PE(P-22:3/23:4),LION:0062863
PE(P-22:3/23:5),LION:0062864
PE(P-22:3/24:1),LION:0062865
PE(P-22:3/24:2),LION:0062874
PE(P-22:3/24:3),LION:0062875
PE(P-22:3/24:4),LION:0062878
PE(P-22:3/24:6),LION:0062879
PE(P-22:3/25:0),LION:0062880
PE(P-22:3/25:1),LION:0062882
PE(P-22:3/25:2),LION:0062883
PE(P-22:3/25:3),LION:0062884
PE(P-22:3/25:4),LION:0062885
PE(P-22:3/25:5),LION:0062886
PE(P-22:3/25:6),LION:0062887
PE(P-22:3/25:7),LION:0062906
PE(P-22:3/26:1),LION:0062907
PE(P-22:3/26:2),LION:0062908
PE(P-22:3/26:3),LION:0062909
PE(P-22:3/26:4),LION:0062929
PE(P-22:3/26:7),LION:0062930
PE(P-22:4/22:4),LION:0062931
PE(P-22:4/22:6),LION:0062948
PE(P-22:4/23:0),LION:0062949
PE(P-22:4/23:1),LION:0062965
PE(P-22:4/23:2),LION:0062966
PE(P-22:4/23:3),LION:0062967
PE(P-22:4/23:4),LION:0062968
PE(P-22:4/23:5),LION:0062969
PE(P-22:4/24:0),LION:0062970
PE(P-22:4/24:1),LION:0062971
PE(P-22:4/24:2),LION:0062985
PE(P-22:4/24:3),LION:0062986
PE(P-22:4/24:4),LION:0062998
PE(P-22:4/24:5),LION:0062999
PE(P-22:4/24:6),LION:0063000
PE(P-22:4/25:0),LION:0063001
PE(P-22:4/25:1),LION:0063002
PE(P-22:4/25:2),LION:0063012
PE(P-22:4/25:3),LION:0063021
PE(P-22:4/25:4),LION:0063022
PE(P-22:4/25:5),LION:0063023
PE(P-22:4/25:6),LION:0063030
PE(P-22:4/25:7),LION:0063036
PE(P-22:4/26:1),LION:0063050
PE(P-22:4/26:2),LION:0063051
PE(P-22:4/26:3),LION:0063052
PE(P-22:4/26:4),LION:0063053
PE(P-22:4/26:6),LION:0063062
PE(P-22:4/26:7),LION:0063063
PE(P-22:5/23:0),LION:0063070
PE(P-22:5/23:1),LION:0063071
PE(P-22:5/23:2),LION:0063076
PE(P-22:5/23:3),LION:0063077
PE(P-22:5/23:4),LION:0063078
PE(P-22:5/23:5),LION:0063079
PE(P-22:5/24:1),LION:0063080
PE(P-22:5/24:2),LION:0063081
PE(P-22:5/24:3),LION:0063088
PE(P-22:5/24:4),LION:0063089
PE(P-22:5/25:0),LION:0063090
PE(P-22:5/25:1),LION:0063096
PE(P-22:5/25:2),LION:0063097
PE(P-22:5/25:3),LION:0063103
PE(P-22:5/25:4),LION:0063104
PE(P-22:5/25:5),LION:0063107
PE(P-22:5/25:6),LION:0063108
PE(P-22:5/25:7),LION:0063109
PE(P-22:5/26:1),LION:0063110
PE(P-22:5/26:2),LION:0063112
PE(P-22:5/26:3),LION:0063113
PE(P-22:5/26:4),LION:0063114
PE(P-22:5/26:7),LION:0063115
PE(P-22:6/23:0),LION:0063116
PE(P-22:6/23:1),LION:0063117
PE(P-22:6/23:2),LION:0063118
PE(P-22:6/23:3),LION:0063119
PE(P-22:6/23:4),LION:0063120
PE(P-22:6/23:5),LION:0063121
PE(P-22:6/24:1),LION:0063122
PE(P-22:6/24:2),LION:0063123
PE(P-22:6/24:3),LION:0063124
PE(P-22:6/24:4),LION:0063125
PE(P-22:6/25:0),LION:0063126
PE(P-22:6/25:1),LION:0063129
PE(P-22:6/25:2),LION:0063134
PE(P-22:6/25:3),LION:0063143
PE(P-22:6/25:4),LION:0063144
PE(P-22:6/25:5),LION:0063148
PE(P-22:6/25:6),LION:0063149
PE(P-22:6/25:7),LION:0063151
PE(P-22:6/26:1),LION:0063152
PE(P-22:6/26:2),LION:0063154
PE(P-22:6/26:3),LION:0063155
PE(P-22:6/26:4),LION:0063156
PE(P-22:6/26:7),LION:0063157
PE(P-23:0/23:0),LION:0063158
PE(P-23:0/23:1),LION:0063159
PE(P-23:0/23:2),LION:0063160
PE(P-23:0/23:3),LION:0063161
PE(P-23:0/23:4),LION:0063162
PE(P-23:0/23:5),LION:0063163
PE(P-23:0/24:0),LION:0063187
PE(P-23:0/24:1),LION:0063188
PE(P-23:0/24:2),LION:0063189
PE(P-23:0/24:3),LION:0063190
PE(P-23:0/24:4),LION:0063191
PE(P-23:0/24:5),LION:0063218
PE(P-23:0/24:6),LION:0063219
PE(P-23:0/25:0),LION:0063220
PE(P-23:0/25:1),LION:0063221
PE(P-23:0/25:2),LION:0063243
PE(P-23:0/25:3),LION:0063244
PE(P-23:0/25:4),LION:0063245
PE(P-23:0/25:5),LION:0063264
PE(P-23:0/25:6),LION:0063265
PE(P-23:0/25:7),LION:0063266
PE(P-23:0/26:0),LION:0063267
PE(P-23:0/26:1),LION:0063268
PE(P-23:0/26:2),LION:0063269
PE(P-23:0/26:3),LION:0063270
PE(P-23:0/26:4),LION:0063271
PE(P-23:0/26:5),LION:0063272
PE(P-23:0/26:6),LION:0063292
PE(P-23:0/26:7),LION:0063293
PE(P-23:1/23:1),LION:0063309
PE(P-23:1/23:2),LION:0063310
PE(P-23:1/23:3),LION:0063311
PE(P-23:1/23:4),LION:0063312
PE(P-23:1/23:5),LION:0063313
PE(P-23:1/24:0),LION:0063314
PE(P-23:1/24:1),LION:0063315
PE(P-23:1/24:2),LION:0063329
PE(P-23:1/24:3),LION:0063330
PE(P-23:1/24:4),LION:0063342
PE(P-23:1/24:5),LION:0063343
PE(P-23:1/24:6),LION:0063344
PE(P-23:1/25:0),LION:0063345
PE(P-23:1/25:1),LION:0063346
PE(P-23:1/25:2),LION:0063356
PE(P-23:1/25:3),LION:0063365
PE(P-23:1/25:4),LION:0063366
PE(P-23:1/25:5),LION:0063367
PE(P-23:1/25:6),LION:0063384
PE(P-23:1/25:7),LION:0063385
PE(P-23:1/26:0),LION:0063386
PE(P-23:1/26:1),LION:0063387
PE(P-23:1/26:2),LION:0063388
PE(P-23:1/26:3),LION:0063400
PE(P-23:1/26:4),LION:0063401
PE(P-23:1/26:5),LION:0063410
PE(P-23:1/26:6),LION:0063411
PE(P-23:1/26:7),LION:0063417
PE(P-23:2/23:2),LION:0063418
PE(P-23:2/23:3),LION:0063419
PE(P-23:2/23:4),LION:0063420
PE(P-23:2/23:5),LION:0063421
PE(P-23:2/24:0),LION:0063422
PE(P-23:2/24:1),LION:0063423
PE(P-23:2/24:2),LION:0063424
PE(P-23:2/24:3),LION:0063425
PE(P-23:2/24:4),LION:0063435
PE(P-23:2/24:5),LION:0063436
PE(P-23:2/24:6),LION:0063437
PE(P-23:2/25:0),LION:0063438
PE(P-23:2/25:1),LION:0063447
PE(P-23:2/25:2),LION:0063448
PE(P-23:2/25:3),LION:0063455
PE(P-23:2/25:4),LION:0063456
PE(P-23:2/25:5),LION:0063461
PE(P-23:2/25:6),LION:0063462
PE(P-23:2/25:7),LION:0063463
PE(P-23:2/26:0),LION:0063464
PE(P-23:2/26:1),LION:0063465
PE(P-23:2/26:2),LION:0063466
PE(P-23:2/26:3),LION:0063469
PE(P-23:2/26:4),LION:0063470
PE(P-23:2/26:5),LION:0063471
PE(P-23:2/26:6),LION:0063472
PE(P-23:2/26:7),LION:0063473
PE(P-23:3/23:3),LION:0063474
PE(P-23:3/23:4),LION:0063475
PE(P-23:3/23:5),LION:0063476
PE(P-23:3/24:0),LION:0063477
PE(P-23:3/24:1),LION:0063478
PE(P-23:3/24:2),LION:0063479
PE(P-23:3/24:3),LION:0063480
PE(P-23:3/24:4),LION:0063481
PE(P-23:3/24:5),LION:0063482
PE(P-23:3/24:6),LION:0063483
PE(P-23:3/25:0),LION:0063484
PE(P-23:3/25:1),LION:0063485
PE(P-23:3/25:2),LION:0063486
PE(P-23:3/25:3),LION:0063487
PE(P-23:3/25:4),LION:0063488
PE(P-23:3/25:5),LION:0063489
PE(P-23:3/25:6),LION:0063490
PE(P-23:3/25:7),LION:0063491
PE(P-23:3/26:0),LION:0063492
PE(P-23:3/26:1),LION:0063496
PE(P-23:3/26:2),LION:0063497
PE(P-23:3/26:3),LION:0063501
PE(P-23:3/26:4),LION:0063504
PE(P-23:3/26:5),LION:0063505
PE(P-23:3/26:6),LION:0063508
PE(P-23:3/26:7),LION:0063513
PE(P-23:4/23:4),LION:0063520
PE(P-23:4/23:5),LION:0063521
PE(P-23:4/24:0),LION:0063526
PE(P-23:4/24:1),LION:0063527
PE(P-23:4/24:2),LION:0063530
PE(P-23:4/24:3),LION:0063531
PE(P-23:4/24:4),LION:0063532
PE(P-23:4/24:5),LION:0063533
PE(P-23:4/24:6),LION:0063535
PE(P-23:4/25:0),LION:0063536
PE(P-23:4/25:1),LION:0063538
PE(P-23:4/25:2),LION:0063539
PE(P-23:4/25:3),LION:0063540
PE(P-23:4/25:4),LION:0063541
PE(P-23:4/25:5),LION:0063542
PE(P-23:4/25:6),LION:0063543
PE(P-23:4/25:7),LION:0063544
PE(P-23:4/26:0),LION:0063545
PE(P-23:4/26:1),LION:0063546
PE(P-23:4/26:2),LION:0063547
PE(P-23:4/26:3),LION:0063573
PE(P-23:4/26:4),LION:0063574
PE(P-23:4/26:5),LION:0063575
PE(P-23:4/26:6),LION:0063576
PE(P-23:4/26:7),LION:0063577
PE(P-23:5/23:5),LION:0063578
PE(P-23:5/24:0),LION:0063609
PE(P-23:5/24:1),LION:0063610
PE(P-23:5/24:2),LION:0063611
PE(P-23:5/24:3),LION:0063612
PE(P-23:5/24:4),LION:0063613
PE(P-23:5/24:5),LION:0063641
PE(P-23:5/24:6),LION:0063642
PE(P-23:5/25:0),LION:0063643
PE(P-23:5/25:1),LION:0063664
PE(P-23:5/25:2),LION:0063665
PE(P-23:5/25:3),LION:0063666
PE(P-23:5/25:4),LION:0063667
PE(P-23:5/25:5),LION:0063668
PE(P-23:5/25:6),LION:0063669
PE(P-23:5/25:7),LION:0063670
PE(P-23:5/26:0),LION:0063671
PE(P-23:5/26:1),LION:0063672
PE(P-23:5/26:2),LION:0063673
PE(P-23:5/26:3),LION:0063674
PE(P-23:5/26:4),LION:0063698
PE(P-23:5/26:5),LION:0063699
PE(P-23:5/26:6),LION:0063700
PE(P-23:5/26:7),LION:0063719
PE(P-24:0/24:1),LION:0063720
PE(P-24:0/24:2),LION:0063721
PE(P-24:0/24:3),LION:0063722
PE(P-24:0/24:4),LION:0063723
PE(P-24:0/24:5),LION:0063724
PE(P-24:0/24:6),LION:0063725
PE(P-24:0/25:0),LION:0063726
PE(P-24:0/25:1),LION:0063727
PE(P-24:0/25:2),LION:0063747
PE(P-24:0/25:3),LION:0063748
PE(P-24:0/25:4),LION:0063764
PE(P-24:0/25:5),LION:0063765
PE(P-24:0/25:6),LION:0063766
PE(P-24:0/25:7),LION:0063767
PE(P-24:0/26:0),LION:0063768
PE(P-24:0/26:1),LION:0063769
PE(P-24:0/26:2),LION:0063770
PE(P-24:0/26:3),LION:0063784
PE(P-24:0/26:4),LION:0063785
PE(P-24:0/26:5),LION:0063797
PE(P-24:0/26:6),LION:0063798
PE(P-24:0/26:7),LION:0063799
PE(P-24:1/24:1),LION:0063800
PE(P-24:1/24:2),LION:0063801
PE(P-24:1/24:3),LION:0063820
PE(P-24:1/24:4),LION:0063821
PE(P-24:1/24:5),LION:0063822
PE(P-24:1/24:6),LION:0063823
PE(P-24:1/25:0),LION:0063824
PE(P-24:1/25:1),LION:0063825
PE(P-24:1/25:2),LION:0063839
PE(P-24:1/25:3),LION:0063840
PE(P-24:1/25:4),LION:0063848
PE(P-24:1/25:5),LION:0063849
PE(P-24:1/25:6),LION:0063857
PE(P-24:1/25:7),LION:0063858
PE(P-24:1/26:0),LION:0063859
PE(P-24:1/26:1),LION:0063860
PE(P-24:1/26:2),LION:0063861
PE(P-24:1/26:3),LION:0063862
PE(P-24:1/26:4),LION:0063863
PE(P-24:1/26:5),LION:0063864
PE(P-24:1/26:6),LION:0063865
PE(P-24:1/26:7),LION:0063866
PE(P-24:2/24:2),LION:0063867
PE(P-24:2/24:3),LION:0063868
PE(P-24:2/24:4),LION:0063880
PE(P-24:2/24:5),LION:0063881
PE(P-24:2/24:6),LION:0063882
PE(P-24:2/25:0),LION:0063883
PE(P-24:2/25:1),LION:0063884
PE(P-24:2/25:2),LION:0063896
PE(P-24:2/25:3),LION:0063897
PE(P-24:2/25:4),LION:0063906
PE(P-24:2/25:5),LION:0063907
PE(P-24:2/25:6),LION:0063913
PE(P-24:2/25:7),LION:0063914
PE(P-24:2/26:0),LION:0063915
PE(P-24:2/26:1),LION:0063916
PE(P-24:2/26:2),LION:0063917
PE(P-24:2/26:3),LION:0063918
PE(P-24:2/26:4),LION:0063919
PE(P-24:2/26:5),LION:0063920
PE(P-24:2/26:6),LION:0063921
PE(P-24:2/26:7),LION:0063926
PE(P-24:3/24:3),LION:0063927
PE(P-24:3/24:4),LION:0063928
PE(P-24:3/24:5),LION:0063929
PE(P-24:3/24:6),LION:0063930
PE(P-24:3/25:0),LION:0063931
PE(P-24:3/25:1),LION:0063932
PE(P-24:3/25:2),LION:0063933
PE(P-24:3/25:3),LION:0063934
PE(P-24:3/25:4),LION:0063935
PE(P-24:3/25:5),LION:0063936
PE(P-24:3/25:6),LION:0063937
PE(P-24:3/25:7),LION:0063938
PE(P-24:3/26:0),LION:0063939
PE(P-24:3/26:1),LION:0063940
PE(P-24:3/26:2),LION:0063941
PE(P-24:3/26:3),LION:0063942
PE(P-24:3/26:4),LION:0063943
PE(P-24:3/26:5),LION:0063944
PE(P-24:3/26:6),LION:0063945
PE(P-24:3/26:7),LION:0063946
PE(P-24:4/24:4),LION:0063947
PE(P-24:4/24:5),LION:0063948
PE(P-24:4/24:6),LION:0063949
PE(P-24:4/25:0),LION:0063950
PE(P-24:4/25:1),LION:0063951
PE(P-24:4/25:2),LION:0063952
PE(P-24:4/25:3),LION:0063953
PE(P-24:4/25:4),LION:0063954
PE(P-24:4/25:5),LION:0063955
PE(P-24:4/25:6),LION:0063956
PE(P-24:4/25:7),LION:0063957
PE(P-24:4/26:0),LION:0063958
PE(P-24:4/26:1),LION:0063959
PE(P-24:4/26:2),LION:0063965
PE(P-24:4/26:3),LION:0063966
PE(P-24:4/26:4),LION:0063972
PE(P-24:4/26:5),LION:0063973
PE(P-24:4/26:6),LION:0063976
PE(P-24:4/26:7),LION:0063977
PE(P-24:5/24:5),LION:0063978
PE(P-24:5/24:6),LION:0063979
PE(P-24:5/25:0),LION:0063983
PE(P-24:5/25:1),LION:0063984
PE(P-24:5/25:2),LION:0063988
PE(P-24:5/25:3),LION:0063991
PE(P-24:5/25:4),LION:0063992
PE(P-24:5/25:5),LION:0063995
PE(P-24:5/25:6),LION:0064000
PE(P-24:5/25:7),LION:0064002
PE(P-24:5/26:0),LION:0064003
PE(P-24:5/26:1),LION:0064008
PE(P-24:5/26:2),LION:0064009
PE(P-24:5/26:3),LION:0064013
PE(P-24:5/26:4),LION:0064014
PE(P-24:5/26:5),LION:0064015
PE(P-24:5/26:6),LION:0064016
PE(P-24:5/26:7),LION:0064017
PE(P-24:6/24:6),LION:0064018
PE(P-24:6/25:0),LION:0064020
PE(P-24:6/25:1),LION:0064021
PE(P-24:6/25:2),LION:0064024
PE(P-24:6/25:3),LION:0064025
PE(P-24:6/25:4),LION:0064026
PE(P-24:6/25:5),LION:0064027
PE(P-24:6/25:6),LION:0064028
PE(P-24:6/25:7),LION:0064029
PE(P-24:6/26:0),LION:0064030
PE(P-24:6/26:1),LION:0064031
PE(P-24:6/26:2),LION:0064032
PE(P-24:6/26:3),LION:0064033
PE(P-24:6/26:4),LION:0064034
PE(P-24:6/26:5),LION:0064035
PE(P-24:6/26:6),LION:0064036
PE(P-24:6/26:7),LION:0064037
PE(P-25:0/25:0),LION:0064064
PE(P-25:0/25:1),LION:0064065
PE(P-25:0/25:2),LION:0064066
PE(P-25:0/25:3),LION:0064067
PE(P-25:0/25:4),LION:0064068
PE(P-25:0/25:5),LION:0064069
PE(P-25:0/25:6),LION:0064070
PE(P-25:0/25:7),LION:0064105
PE(P-25:0/26:0),LION:0064106
PE(P-25:0/26:1),LION:0064107
PE(P-25:0/26:2),LION:0064108
PE(P-25:0/26:3),LION:0064109
PE(P-25:0/26:4),LION:0064110
PE(P-25:0/26:5),LION:0064140
PE(P-25:0/26:6),LION:0064141
PE(P-25:0/26:7),LION:0064142
PE(P-25:1/25:1),LION:0064143
PE(P-25:1/25:2),LION:0064163
PE(P-25:1/25:3),LION:0064164
PE(P-25:1/25:4),LION:0064165
PE(P-25:1/25:5),LION:0064166
PE(P-25:1/25:6),LION:0064167
PE(P-25:1/25:7),LION:0064168
PE(P-25:1/26:0),LION:0064169
PE(P-25:1/26:1),LION:0064170
PE(P-25:1/26:2),LION:0064171
PE(P-25:1/26:3),LION:0064172
PE(P-25:1/26:4),LION:0064173
PE(P-25:1/26:5),LION:0064174
PE(P-25:1/26:6),LION:0064175
PE(P-25:1/26:7),LION:0064203
PE(P-25:2/25:2),LION:0064204
PE(P-25:2/25:3),LION:0064205
PE(P-25:2/25:4),LION:0064226
PE(P-25:2/25:5),LION:0064227
PE(P-25:2/25:6),LION:0064228
PE(P-25:2/25:7),LION:0064229
PE(P-25:2/26:0),LION:0064230
PE(P-25:2/26:1),LION:0064231
PE(P-25:2/26:2),LION:0064232
PE(P-25:2/26:3),LION:0064233
PE(P-25:2/26:4),LION:0064234
PE(P-25:2/26:5),LION:0064235
PE(P-25:2/26:6),LION:0064236
PE(P-25:2/26:7),LION:0064260
PE(P-25:3/25:3),LION:0064261
PE(P-25:3/25:4),LION:0064262
PE(P-25:3/25:5),LION:0064281
PE(P-25:3/25:6),LION:0064282
PE(P-25:3/25:7),LION:0064283
PE(P-25:3/26:0),LION:0064284
PE(P-25:3/26:1),LION:0064285
PE(P-25:3/26:2),LION:0064286
PE(P-25:3/26:3),LION:0064287
PE(P-25:3/26:4),LION:0064288
PE(P-25:3/26:5),LION:0064289
PE(P-25:3/26:6),LION:0064309
PE(P-25:3/26:7),LION:0064310
PE(P-25:4/25:4),LION:0064326
PE(P-25:4/25:5),LION:0064327
PE(P-25:4/25:6),LION:0064328
PE(P-25:4/25:7),LION:0064329
PE(P-25:4/26:0),LION:0064330
PE(P-25:4/26:1),LION:0064331
PE(P-25:4/26:2),LION:0064332
PE(P-25:4/26:3),LION:0064352
PE(P-25:4/26:4),LION:0064353
PE(P-25:4/26:5),LION:0064354
PE(P-25:4/26:6),LION:0064355
PE(P-25:4/26:7),LION:0064356
PE(P-25:5/25:5),LION:0064357
PE(P-25:5/25:6),LION:0064358
PE(P-25:5/25:7),LION:0064374
PE(P-25:5/26:0),LION:0064375
PE(P-25:5/26:1),LION:0064383
PE(P-25:5/26:2),LION:0064384
PE(P-25:5/26:3),LION:0064391
PE(P-25:5/26:4),LION:0064392
PE(P-25:5/26:5),LION:0064393
PE(P-25:5/26:6),LION:0064394
PE(P-25:5/26:7),LION:0064395
PE(P-25:6/25:6),LION:0064396
PE(P-25:6/25:7),LION:0064397
PE(P-25:6/26:0),LION:0064398
PE(P-25:6/26:1),LION:0064399
PE(P-25:6/26:2),LION:0064400
PE(P-25:6/26:3),LION:0064401
PE(P-25:6/26:4),LION:0064402
PE(P-25:6/26:5),LION:0064403
PE(P-25:6/26:6),LION:0064404
PE(P-25:6/26:7),LION:0064405
PE(P-25:7/25:7),LION:0064421
PE(P-25:7/26:0),LION:0064422
PE(P-25:7/26:1),LION:0064423
PE(P-25:7/26:2),LION:0064424
PE(P-25:7/26:3),LION:0064425
PE(P-25:7/26:4),LION:0064426
PE(P-25:7/26:5),LION:0064440
PE(P-25:7/26:6),LION:0064441
PE(P-25:7/26:7),LION:0064449
PE(P-26:0/26:0),LION:0064450
PE(P-26:0/26:1),LION:0064458
PE(P-26:0/26:2),LION:0064459
PE(P-26:0/26:3),LION:0064460
PE(P-26:0/26:4),LION:0064461
PE(P-26:0/26:5),LION:0064462
PE(P-26:0/26:6),LION:0064463
PE(P-26:0/26:7),LION:0064464
PE(P-26:1/26:1),LION:0064465
PE(P-26:1/26:2),LION:0064466
PE(P-26:1/26:3),LION:0064467
PE(P-26:1/26:4),LION:0064468
PE(P-26:1/26:5),LION:0064469
PE(P-26:1/26:6),LION:0064475
PE(P-26:1/26:7),LION:0064476
PE(P-26:2/26:2),LION:0064477
PE(P-26:2/26:3),LION:0064478
PE(P-26:2/26:4),LION:0064479
PE(P-26:2/26:5),LION:0064480
PE(P-26:2/26:6),LION:0064481
PE(P-26:2/26:7),LION:0064482
PE(P-26:3/26:3),LION:0064483
PE(P-26:3/26:4),LION:0064484
PE(P-26:3/26:5),LION:0064485
PE(P-26:3/26:6),LION:0064486
PE(P-26:3/26:7),LION:0064487
PE(P-26:4/26:4),LION:0064488
PE(P-26:4/26:5),LION:0064489
PE(P-26:4/26:6),LION:0064490
PE(P-26:4/26:7),LION:0064491
PE(P-26:5/26:5),LION:0064492
PE(P-26:5/26:6),LION:0064493
PE(P-26:5/26:7),LION:0064494
PE(P-26:6/26:6),LION:0064495
PE(P-26:6/26:7),LION:0064496
PE(P-26:7/26:7),LION:0064497
PE(O-12:0/12:0),LION:0064967
PE(O-12:0/13:0),LION:0064968
PE(O-12:0/14:0),LION:0064969
PE(O-12:0/14:1),LION:0064970
PE(O-12:0/15:0),LION:0064971
PE(O-12:0/15:1),LION:0064972
PE(O-12:0/16:0),LION:0064991
PE(O-12:0/16:1),LION:0064997
PE(O-12:0/17:0),LION:0064998
PE(O-12:0/17:1),LION:0065005
PE(O-12:0/17:2),LION:0065006
PE(O-12:0/18:0),LION:0065007
PE(O-12:0/18:1),LION:0065008
PE(O-12:0/18:2),LION:0065009
PE(O-12:0/18:3),LION:0065010
PE(O-12:0/19:0),LION:0065011
PE(O-12:0/19:1),LION:0065012
PE(O-12:0/19:2),LION:0065013
PE(O-12:0/19:3),LION:0065014
PE(O-12:0/20:0),LION:0065015
PE(O-12:0/20:1),LION:0065016
PE(O-12:0/20:2),LION:0065017
PE(O-12:0/20:3),LION:0065018
PE(O-12:0/20:4),LION:0065019
PE(O-12:0/20:5),LION:0065020
PE(O-12:0/21:0),LION:0065037
PE(O-12:0/21:1),LION:0065038
PE(O-12:0/21:2),LION:0065039
PE(O-12:0/21:3),LION:0065040
PE(O-12:0/21:4),LION:0065041
PE(O-12:0/22:0),LION:0065042
PE(O-12:0/22:1),LION:0065043
PE(O-12:0/22:2),LION:0065059
PE(O-12:0/22:3),LION:0065060
PE(O-12:0/22:4),LION:0065068
PE(O-12:0/23:0),LION:0065069
PE(O-12:0/23:1),LION:0065076
PE(O-12:0/23:2),LION:0065077
